,문장,활동,숙소,맛집,날씨,카페,인사,관광지추천,소개
275,서귀포시 만원대 활동 알려줘봐,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,흑돼지 구이 맛집 부탁하겠구먼,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010,편안한 분위기인 카페 흠 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
931,제주시 맛집 부탁한데이,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2650,음 현 제주도지사 몇번째인지 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
955,함덕 해수욕장 근처 맛집 말해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2509,야 말을 볼 수 있는 곳을 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2541,야 제주도 유명 사찰 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2975,제주도 행정구역 시 알려줘봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2108,안뇽 관광 챗봇,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1145,있잖아 가성비 좋은 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3221,리뷰가 좋은 관광지 추천해줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2369,나 제주도 여행 간다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
975,월정리 해변 근처 맛집 말해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2040,공항 아 근처 카페 좀 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
236,서귀포시 실외활동 말해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1817,한라산 근처 카페 좀 알려줘요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1851,마들렌 파는 카페가 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1164,아 아늑한 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2301,저기요 여행 정보를 얻고 싶어요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1657,서귀포시 동부 카페 있을까?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1962,차를 파는 아 카페 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
270,서귀포시 만원대 활동,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,제주도 비지니스 호텔 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
221,서귀포시 야외활동 말해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2155,하잉,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2585,아 제주시의 읍과 면을 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1232,어 방송에 나온 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1238,이영자가 추천한 맛집 부탁한데이,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2191,ㅎㅇ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2487,아 제주도 지역번호 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2745,제주도 출신 홍보대사 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
781,서귀포 호텔 알려주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
979,제주 두루치기 맛집 추천 부탁,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2809,제주도에서 돌아오는 방법 읊어봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
885,십만원 이하 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
632,중문 20만원대 숙소 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2985,제주도에 있는 대학교,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1991,새로 흠 생긴 카페는 어디에 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
137,그 제주도 6시에 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2884,제주도 방언 소개해봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1749,제주시 동부 카페 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1951,빙수 파는 카페가 어 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2757,제주도 사는 사람 명수 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2612,제주도에 사는 연예인 검색해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2209,반가워,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1002,해물짬뽕 맛집 부탁혀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2282,안녕 챗봇아 정보 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1832,도넛이 다양한 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2185,하이루 정보 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1661,서귀포시 서부 카페 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2995,아 제주도에 있는 대학교 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
925,제주도에 있는 맛집 말해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3085,안덕면 근처 관광지 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
103,어 제주도 3만원대 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,드립커피 파는 카페 추천해주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
607,제주공항근처 리조트 추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,연인이랑 가기 좋은 맛집 부탁한데이,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
683,기념일에 갈만한 숙소 추천 좀,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
439,제주 오션뷰 숙소 추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,샌드위치 파는 카페가 추천해주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1565,디저트 파는 카페 알려줄 수 있니.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1873,빙수 파는 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
94,제주도 3만원대 활동,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2268,챗봇아 제주도 정보 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1815,포장 가능한 카페 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2130,안녕하세요 정보 좀 주세요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2156,하잉 챗봇,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2972,제주도 행정구역 시 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1178,배달 포장 가능한 맛집 말해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2377,ㅎㅇ 나 제주도 여행 간다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
854,중문 저렴한 숙소 추천 좀,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
268,서귀포시 기념일에 할만한 활동 뭐있어,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,제주도 실외활동 알려줘봐,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,아 제주도 근처 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2437,저 제주행 비행기 예약했어요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
228,어 서귀포시 야외활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,제주시 흠 동부 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2046,카멜리아힐 어 근처에 카페가 있나?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2273,챗봇아 정보 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
302,서귀포시 3만원대 활동 알려줘봐,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,디저트가 다양한 음 카페 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3024,기념일에 가기 좋은 관광지 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2578,제주시의 읍과 면을 소개 부탁합니다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3283,100일에 가기 좋은 관광지 추천해줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
134,있잖아 제주도 6시에 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,제주공항근처 5성급 호텔추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2136,안녕하세요 여행 정보를 얻고 싶습니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
679,제주 애인과 갈 숙소 알려주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
280,아 서귀포시 만원대 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332,야 정보 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3357,서핑 할 수 있는 관광지 추천해주라,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2250,반갑습니다 정보를 얻고 싶습니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1907,에스프레소를 파는 카페 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
480,제주공항근처 모텔 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2869,제주도에서 낚시하는 곳 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1188,가까운 맛집 부탁한데이,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
365,챗봇 서귀포시 근처 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,제주 50만원대 숙소 알려주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2845,제주도에서 서핑할 곳 소개해봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1906,에스프레소가 다양한 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2649,현 제주도지사 몇번째인지 검색해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1060,아 보름왓 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
954,함덕 해수욕장 근처 맛집 추천 부탁,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1398,찐 제주도 맛집 추천 부탁,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
287,서귀포시 2만원대 활동 알려줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,제주도 후기좋은 활동 추천,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,드립커피 파는 카페 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1957,디저트 파는 카페 아 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
501,중문 가성비 숙소추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
119,있잖아 제주도 3시에 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,야 챗봇 서귀포시 근처 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2111,안뇽 제주도 관광 챗봇아,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2726,제주도 2022년 국비 소개해줘이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
557,제주도 깨끗한 숙소 추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
785,제주공항근처 호텔 알려주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,음 해물짬뽕 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2538,어 제주도 유명 사찰 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3323,동문 시장 근처 관광지 추천해줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
561,제주도하룻밤 묵을 숙소 추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,빙수 카페 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1143,어 가성비 좋은 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1649,서귀포 카페 알려줘요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
508,제주공항근처 편안한 숙소 추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2323,저기 챗봇아 정보 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3118,경치가 이쁜 관광지 추천해봐,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2639,역대 제주도지사 몇명인지 소개해주세요,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3020,버스정류장이 있는 관광지 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1051,있잖아 제주시청 근처 맛집은 어디야?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2560,있잖아 서귀포시 쪽 시장 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2242,반갑습니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2208,ㅎㅇ 여행 정보를 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3344,숙소 근처 관광지 추천 해줄래?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1162,음 아늑한 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2633,음 제주도지사 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3286,1주년에 가기 좋은 관광지 추천해줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1519,5만원대 카페 알려줘요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
82,제주도 2만원대 활동 말해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,어 함덕 해수욕장 근처 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3109,뷰가 이쁜 관광지 추천해주세요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2688,삼다도의 의미 검색해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1163,어 아늑한 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2706,제주도 유인도 갯수 소개해주세요,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1236,이영자가 추천한 맛집 추천 부탁,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
840,중문 예쁜 숙소 추천 부탁해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,방송에 나온 맛집 부탁하겠구먼,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1247,생방송투데이에 나온 맛집 말해줘?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
764,서귀포에서 잘 곳 알려줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
543,제주공항근처 펜션추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
477,중문에서 잘 곳은 어디야?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,아늑한 맛집 부탁한데이,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1747,제주시 동부 카페 알려줘요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
654,중문 90만원대 숙소 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,제주시 흠 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1964,마들렌 근데 파는 카페 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2668,제주도 지형적 특징 검색해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1087,제주 원조 고기국수집 추천 부탁,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1613,비자림 주변에 카페가 있나?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1934,커피 파는 카페 알려줄 수 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1417,해변가 보이는 맛집 추천 부탁,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2960,제주도 기념품 알려줘봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
674,제주 특별한 날에 갈 숙소 알려줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
468,제주공항근처에서 잘 곳 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
429,제주하룻밤 묵을 숙소 추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
916,제주도 동쪽에 맛있는 식당 알려줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
166,그 제주도 후기좋은 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,아 제주 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2630,제주도지사 소개해주세요,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1450,주변 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
476,제주공항근처에서 잘 곳은 어디야?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2303,저기요 여행 정보를 얻고 싶습니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1176,야 뷰도 좋은 맛집 추천 부탁해,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1098,생선조림구이 맛집 말해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
56,그 제주도 재미있는거 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,야 국물 있는 메뉴 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
208,서귀포시 놀 것 추천해봐,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174,이 있는 관광지 추천해봐,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1609,분위기 멋진 카페 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
425,제주 풀빌라 추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,있잖아 양념고기 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1988,별점 높은 어 제주도 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1772,주차 가능한 카페 있나?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3359,서핑 할 수 있는 관광지 추천해주세요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2316,저기 여행 정보를 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
492,제주공항근처 당일예약가능한 숙소추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
961,제주시청 근처 맛집은 부탁한데이?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1215,야 직원이 친절한 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3226,리뷰가 좋은 관광지 추천 해줄래?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
987,흑돼지 구이 맛집 부탁혀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2646,현 제주도지사 몇번째인지 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2175,하이루 제주도 챗봇,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1728,저렴한 카페 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1483,공부하기 좋은 카페 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1859,베이커리 파는 카페가 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2399,안녕하세요 저는 제주도 놀러가요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2679,음 제주도 기후적 특징 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2969,그 제주도 기념품 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1684,아기의자 구비된 카페 있을까?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1000,해물짬뽕 맛집 말해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1266,있잖아 지금 영업중인 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2300,저기요 정보를 좀 얻고 싶습니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3154,가 이쁜 관광지 추천해봐,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1339,야 해장국 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
559,제주공항근처 깨끗한 숙소 추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
817,서귀포 애인과 갈 숙소 추천 좀,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
390,서귀포시 활동 중에 안피곤한거 말해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,제주 60만원대 숙소 알려주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3150,파도가 이쁜 관광지 추천해주세요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1068,어 제주 두루치기 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
937,서쪽 맛집 부탁혀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2225,반가워 여행 정보를 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2670,어 제주도 지형적 특징 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3310,호텔 근처 관광지 추천 해줄래?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2354,제주도 관광 챗봇 맞니?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
257,음 서귀포시 재미있는거 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,20년 이상된 맛집 부탁하겠구먼,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
216,야 챗봇 서귀포시 놀 것 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,애월읍 카페 있나?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1141,가성비 좋은 맛집 부탁하겠구먼,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
510,제주도 예쁜 숙소 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,음 제주 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1189,가까운 맛집 부탁혀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2124,제주도 관광 챗봇아 안뇽,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1697,애월읍 카페 알려줘요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
132,어 제주도 6시에 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,기념일에 갈만한 숙소 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,음 제주도 실외활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2101,안녕 정보 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2032,서귀포시 흠 카페 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2732,야 제주도 2022년 국비 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
638,서귀포 40만원대 숙소 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2290,저기요 제주도 정보 주세요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
788,중문 호텔 알려줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3079,제주 공항 근처 관광지 추천해주세요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2743,제주도 출신 배우 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
767,제주공항근처에서 잘 곳 추천 부탁해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3035,중문 근처 관광지 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2112,안뇽 제주도 정보 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1502,1만원대 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1805,편안한 분위기인 카페 있어?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2310,저기 제주도 정보 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
911,해장국 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
191,제주도 근처 활동 말해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,서귀포시 동부 카페 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1825,도넛 파는 카페 알려줄 수 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1897,샌드위치가 다양한 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1850,마들렌 카페 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3059,드라이브 코스 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2551,야 우도에 들어가는 방법 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1624,빙수 파는 카페가 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
452,제주 50만원대 숙소 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
196,제주도 근처 활동 뭐있지,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3336,모텔 근처 관광지 추천해주세요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1536,강아지랑 같이 갈 카페 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
459,제주도 숙소추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2930,제주도 산 알려줘봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
680,친구들이랑 가기좋은 숙소 추천 좀,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,1만원대 카페 있나?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
418,제주 커플 숙소추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,현지인 맛집 부탁하겠구먼,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1933,커피 파는 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2085,10만원대 어 카페 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1725,저렴한 카페 있어?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
934,서쪽 맛집 추천 부탁,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
